text_a,text_b,label,source
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR DUCTILE IRON DI MULTI STAGE,"DUCTILE IRON DI CENTRIFUGAL PUMP, DN 100 X DN 80, 16 BAR, MULTI STAGE, STD: ISO 2858",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR DUCTILE IRON DI MULTI STAGE,CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR DUCTILE IRON DI MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" 900# SS 316L WEDGE TYPE","10"" GATE VALVE WEDGE TYPE 900# SS 316L",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" 900# SS 316L WEDGE TYPE","GATE VALVE 10"" 300# SS 316L WEDGE TYPE",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 2 IN 300# ASTM A350 LF2 RING TYPE JOINT,"WELD NECK FLANGE RING TYPE JOINT RATING: 300# SIZE: 2"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 2 IN 300# ASTM A350 LF2 RING TYPE JOINT,"WELD NECK FLANGE 2"" 300# ASTM A105 RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 4"" SCH STD API 5L GRADE B SCH 40",SEAMLESS PIPE SCH 40 RATING: SCH STD SIZE: DN100 MAT: API 5L GRADE B,1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 4"" SCH STD API 5L GRADE B SCH 40","SEAMLESS PIPE 4"" SCH XS API 5L GRADE B SCH 40",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 2IN 1500# ASTM A216 WCB RISING STEM,"GATE VALVE RISING STEM RATING: 1500# SIZE: 2"" MAT: ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 2IN 1500# ASTM A216 WCB RISING STEM,GATE VALVE 2 INCH 1500# ASTM A350 LF2 RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 1/2"" 150LBS ASTM A350 LF2 RING TYPE JOINT","1/2"" WELD NECK FLANGE RING TYPE JOINT 150LBS ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 1/2"" 150LBS ASTM A350 LF2 RING TYPE JOINT","WELD NECK FLANGE 1/2"" 1500# ASTM A350 LF2 RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 3 IN 300# ASTM A105 RTJ FACING,BLIND FLANGE RTJ FACING RATING: 300# SIZE: 3IN MAT: ASTM A105,1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 3 IN 300# ASTM A105 RTJ FACING,BLIND FLANGE 3 IN CL 300 ASTM A182 F316L RTJ FACING,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR BRONZE SINGLE STAGE END SUCTION,DN 50 X DN 32 CENTRIFUGAL PUMP SINGLE STAGE END SUCTION 25 BAR BRONZE,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR BRONZE SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","ASTM A193 B8M WITH A194 8M STUD BOLT, 1/2"" X 2.5"", CLASS 2A/2B, WITH 2 HEAVY HEX NUTS, STD: ASME B18.2.1",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H WITH 2 HEAVY HEX NUTS",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 3 IN 300# ASTM A182 F316L RTJ FACING,BLIND FLANGE RTJ FACING RATING: CLASS 300 SIZE: 3 IN MAT: ASTM A182 F316L,1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 3 IN 300# ASTM A182 F316L RTJ FACING,"BLIND FLANGE 3"" 300# ASTM A350 LF2 RTJ FACING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 10"" 1500# ASTM A105 RAISED FACE","ASTM A105 WELD NECK FLANGE, 10"", 1500#, RAISED FACE, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 10"" 1500# ASTM A105 RAISED FACE","WELD NECK FLANGE 10"" CL 300 ASTM A105 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 1/2"" 300 LB ASTM A105 RAISED FACE","ASTM A105 WELD NECK FLANGE, 1/2"", CL 300, RAISED FACE, STD: DIN 2633",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 1/2"" 300 LB ASTM A105 RAISED FACE","WELD NECK FLANGE 1/2"" 150# ASTM A105 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 4IN 600LBS ASTM A350 LF2 RTJ FACING,"ASTM A350 LF2 BLIND FLANGE, 4 IN, 600LBS, RTJ FACING, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 4IN 600LBS ASTM A350 LF2 RTJ FACING,"BLIND FLANGE 4"" CL 600 ASTM A105 RTJ FACING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 8"" SCH STD ASTM A312 TP316L THREADED","8"" SEAMLESS PIPE THREADED SCH STD ASTM A312 TP316L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 8"" SCH STD ASTM A312 TP316L THREADED","SEAMLESS PIPE 8"" SCH 40 ASTM A312 TP316L THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED","7/8"" X 5.5"" STUD BOLT CADMIUM PLATED CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED","STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 2"" CLASS 150 ASTM A182 F316L RAISED FACE","2"" BLIND FLANGE RAISED FACE CLASS 150 ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 2"" CLASS 150 ASTM A182 F316L RAISED FACE",BLIND FLANGE 2IN CLASS 150 ASTM A350 LF2 RAISED FACE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 2"" 900# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING","SS 316L WINDINGS WITH CS OUTER RING SPIRAL WOUND GASKET, 2"", 900#, WITH CENTERING RING, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 2"" 900# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING","SPIRAL WOUND GASKET 2"" 150# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 10"" CLASS 600 ASTM A105 RING TYPE JOINT","ASTM A105 WELD NECK FLANGE, 10"", 600#, RING TYPE JOINT, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 10"" CLASS 600 ASTM A105 RING TYPE JOINT","WELD NECK FLANGE 10"" 600# ASTM A350 LF2 RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 4IN 900# ASTM A105 FLAT FACE,4 IN WELD NECK FLANGE FLAT FACE 900# ASTM A105,1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 4IN 900# ASTM A105 FLAT FACE,"WELD NECK FLANGE 4"" 900# ASTM A350 LF2 FLAT FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 3"" 600# SS 316L WINDINGS WITH CS OUTER RING WITH INNER & OUTER RING",SPIRAL WOUND GASKET WITH INNER & OUTER RING RATING: 600LBS SIZE: 3 IN MAT: SS 316L WINDINGS WITH CS OUTER RING,1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 3"" 600# SS 316L WINDINGS WITH CS OUTER RING WITH INNER & OUTER RING",SPIRAL WOUND GASKET 3 IN CL 600 MONEL 400 WITH INNER & OUTER RING,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 10"" CLASS 150 ASTM A182 F316L SMOOTH FINISH","BLIND FLANGE SMOOTH FINISH RATING: CL 150 SIZE: 10"" MAT: ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 10"" CLASS 150 ASTM A182 F316L SMOOTH FINISH","BLIND FLANGE 10"" 150# ASTM A350 LF2 SMOOTH FINISH",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1"" 300# SS 316 2-PIECE","1"" BALL VALVE 2-PIECE CLASS 300 SS 316",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1"" 300# SS 316 2-PIECE","BALL VALVE 1"" CLASS 600 SS 316 2-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 10"" 1500# SS 316 REDUCED BORE","SS 316 BALL VALVE, 10"", 1500#, REDUCED BORE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 10"" 1500# SS 316 REDUCED BORE","BALL VALVE 10"" 600# SS 316 REDUCED BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 5/8"" X 3.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 5/8"" X 3.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP SINGLE STAGE END SUCTION RATING: 40 BAR SIZE: DN 150 X DN 100 MAT: DUCTILE IRON DI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR BRONZE SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED","STUD BOLT FULLY THREADED RATING: CLASS 2A/2B SIZE: 3/4"" X 4.5"" MAT: ASTM A320 L7",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED","STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR CAST IRON CI MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 16 BAR SIZE: DN 100 X DN 80 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR CAST IRON CI MULTI STAGE,CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR DUCTILE IRON DI MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1"" 300 LB SS 304 WINDINGS GRAPHITE FILLER","SPIRAL WOUND GASKET GRAPHITE FILLER RATING: CL 300 SIZE: 1"" MAT: SS 304 WINDINGS",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1"" 300 LB SS 304 WINDINGS GRAPHITE FILLER","SPIRAL WOUND GASKET 1"" 300# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE DN80 1500# ASTM A350 LF2 RAISED FACE,WELD NECK FLANGE RAISED FACE RATING: 1500# SIZE: 3 IN MAT: ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE DN80 1500# ASTM A350 LF2 RAISED FACE,WELD NECK FLANGE 3 IN 300# ASTM A350 LF2 RAISED FACE,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 3 IN SCH XS ASTM A312 TP316L THREADED,"ASTM A312 TP316L SEAMLESS PIPE, 3 INCH, SCH XS, THREADED, STD: ASME B36.10M",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 3 IN SCH XS ASTM A312 TP316L THREADED,SEAMLESS PIPE 3 INCH SCH XS ASTM A333 GRADE 6 THREADED,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 6 INCH SCH XS ASTM A106 GRADE B BEVELED ENDS,"6"" SEAMLESS PIPE BEVELED ENDS SCH XS ASTM A106 GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 6 INCH SCH XS ASTM A106 GRADE B BEVELED ENDS,"SEAMLESS PIPE 6"" SCH 40 ASTM A106 GRADE B BEVELED ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","1/2"" X 2.5"" STUD BOLT CADMIUM PLATED CLASS 2A/2B ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
SPIRAL WOUND GASKET 6IN 150LBS SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER,"6"" SPIRAL WOUND GASKET GRAPHITE FILLER CLASS 150 SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
SPIRAL WOUND GASKET 6IN 150LBS SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER,"SPIRAL WOUND GASKET 6"" 900# SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR SST 316 SINGLE STAGE END SUCTION,DN 100 X DN 80 CENTRIFUGAL PUMP SINGLE STAGE END SUCTION 25 BAR STAINLESS STEEL 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR SST 316 SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR BRONZE SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 12"" 1500# SS 316 2-PIECE","12"" BALL VALVE 2-PIECE 1500# SS 316",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 12"" 1500# SS 316 2-PIECE","BALL VALVE 12"" 600# SS 316 2-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR SST 316 MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 40 BAR SIZE: DN 150 X DN 100 MAT: S.S. 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR SST 316 MULTI STAGE,CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR STAINLESS STEEL 316 MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 4"" 1500# ASTM A216 WCB FULL BORE","ASTM A216 WCB BALL VALVE, 4"", 1500#, FULL BORE, STD: BS 5351",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 4"" 1500# ASTM A216 WCB FULL BORE",BALL VALVE 4IN 1500# DUPLEX 2205 FULL BORE,0.0,SYNTHETIC_CRITICAL_CONFLICT
SPIRAL WOUND GASKET 2 INCH CLASS 150 MONEL 400 WITH CENTERING RING,"2"" SPIRAL WOUND GASKET WITH CENTERING RING 150# MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
SPIRAL WOUND GASKET 2 INCH CLASS 150 MONEL 400 WITH CENTERING RING,SPIRAL WOUND GASKET 2 IN 150LBS SS 304 WINDINGS WITH CENTERING RING,0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 3 IN 900# ASTM A350 LF2 NON RISING STEM,GATE VALVE NON RISING STEM RATING: 900# SIZE: 3 INCH MAT: ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 3 IN 900# ASTM A350 LF2 NON RISING STEM,"GATE VALVE 3"" 900# SS 316L NON RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE DN150 1500# ASTM A182 F304L RAISED FACE,"WELD NECK FLANGE RAISED FACE RATING: 1500# SIZE: 6"" MAT: ASTM A182 F304L",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE DN150 1500# ASTM A182 F304L RAISED FACE,WELD NECK FLANGE 6 INCH 600# ASTM A182 F304L RAISED FACE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 1/2"" X 2.5"" MAT: ASTM A320 L7",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 2 INCH SCH STD ASTM A106 GRADE B SCH 40,"SEAMLESS PIPE SCH 40 RATING: SCH STD SIZE: 2"" MAT: ASTM A106 GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 2 INCH SCH STD ASTM A106 GRADE B SCH 40,SEAMLESS PIPE 2 INCH SCH 80 ASTM A106 GRADE B SCH 40,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 8"" 600 LB MONEL 400 GRAPHITE FILLER","MONEL 400 SPIRAL WOUND GASKET, 8"", 600#, GRAPHITE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 8"" 600 LB MONEL 400 GRAPHITE FILLER","SPIRAL WOUND GASKET 8"" 900# MONEL 400 GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP HORIZONTAL SPLIT CASE RATING: 25 BAR SIZE: DN 100 X DN 80 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR STAINLESS STEEL 316 HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1-1/2"" 600LBS ASTM A350 LF2 REDUCED BORE","1-1/2"" BALL VALVE REDUCED BORE 600 LB ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1-1/2"" 600LBS ASTM A350 LF2 REDUCED BORE","BALL VALVE 1-1/2"" 600# ASTM A105 REDUCED BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 3 INCH 600# ASTM A105 SMOOTH FINISH,"3"" BLIND FLANGE SMOOTH FINISH 600# ASTM A105",1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 3 INCH 600# ASTM A105 SMOOTH FINISH,BLIND FLANGE 3 IN CL 300 ASTM A105 SMOOTH FINISH,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED","1"" X 6.5"" STUD BOLT FULLY THREADED CLASS 2A/2B ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 1/2"" 1500# ASTM A350 LF2 FLAT FACE","WELD NECK FLANGE FLAT FACE RATING: 1500# SIZE: 1/2"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 1/2"" 1500# ASTM A350 LF2 FLAT FACE","WELD NECK FLANGE 1/2"" CLASS 600 ASTM A350 LF2 FLAT FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR CAST IRON CI SINGLE STAGE END SUCTION,DN 80 X DN 50 CENTRIFUGAL PUMP SINGLE STAGE END SUCTION 40 BAR CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR CAST IRON CI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR CAST IRON CI SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE DN100 CL 600 ASTM A182 F316L RAISED FACE,4 IN WELD NECK FLANGE RAISED FACE 600LBS ASTM A182 F316L,1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE DN100 CL 600 ASTM A182 F316L RAISED FACE,"WELD NECK FLANGE 4"" CL 300 ASTM A182 F316L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 6"" 150# SS 316L WINDINGS WITH CS OUTER RING WITH INNER & OUTER RING","SPIRAL WOUND GASKET WITH INNER & OUTER RING RATING: CLASS 150 SIZE: 6"" MAT: SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 6"" 150# SS 316L WINDINGS WITH CS OUTER RING WITH INNER & OUTER RING","SPIRAL WOUND GASKET 6"" 300# SS 316L WINDINGS WITH CS OUTER RING WITH INNER & OUTER RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 12"" 900# SS 316 REDUCED BORE","12"" BALL VALVE REDUCED BORE 900# SS 316",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 12"" 900# SS 316 REDUCED BORE","BALL VALVE 12"" 900# ASTM A105 REDUCED BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 3IN 150# SS 316L RISING STEM,"SS 316L GATE VALVE, DN80, 150#, RISING STEM, STD: API 602",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 3IN 150# SS 316L RISING STEM,GATE VALVE 3 INCH 300# SS 316L RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR CAST IRON CI MULTI STAGE,"CAST IRON CI CENTRIFUGAL PUMP, DN 150 X DN 100, 40 BAR, MULTI STAGE, STD: ISO 5199",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR CAST IRON CI MULTI STAGE,CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR BRONZE MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1"" 900# ASTM A350 LF2 TRUNNION MOUNTED","ASTM A350 LF2 BALL VALVE, 1"", 900#, TRUNNION MOUNTED, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1"" 900# ASTM A350 LF2 TRUNNION MOUNTED","BALL VALVE 1"" 900# ASTM A105 TRUNNION MOUNTED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 12"" CLASS 150 ASTM A350 LF2 2-PIECE","ASTM A350 LF2 BALL VALVE, 12"", 150#, 2-PIECE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 12"" CLASS 150 ASTM A350 LF2 2-PIECE","BALL VALVE 12"" 1500# ASTM A350 LF2 2-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","1/2"" X 2.5"" STUD BOLT CADMIUM PLATED CLASS 2A/2B ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 10"" CL 600 ASTM A182 F316L SMOOTH FINISH","BLIND FLANGE SMOOTH FINISH RATING: 600# SIZE: 10"" MAT: ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 10"" CL 600 ASTM A182 F316L SMOOTH FINISH","BLIND FLANGE 10"" 600LBS ASTM A350 LF2 SMOOTH FINISH",0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 6 IN SCH STD ASTM A106 GRADE B THREADED,"6"" SEAMLESS PIPE THREADED SCH STD ASTM A106 GRADE B",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 6 IN SCH STD ASTM A106 GRADE B THREADED,"SEAMLESS PIPE 6"" SCH 160 ASTM A106 GRADE B THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" 1500# ASTM A350 LF2 RISING STEM","10"" GATE VALVE RISING STEM 1500# ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" 1500# ASTM A350 LF2 RISING STEM","GATE VALVE 10"" 1500# SS 316L RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1-1/2"" 1500# ASTM A105 2-PIECE","1-1/2"" BALL VALVE 2-PIECE 1500# ASTM A105",1.0,SYNTHETIC_MRO_CLUSTER
